Id,Label,timeset,componentnumber,strongcompnum,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,clustering,eigencentrality
johanna29769206,johanna29769206,,0,3620,1,0,1,1,0,1,0,0,0,0,0.000012,0,4,0.000161,0,0.001911
1982Quetip,1982Quetip,,0,3624,0,3,3,0,5,5,1,1,1,0,0,0.005333,1,0.000113,0,0
Ninatje1234,Ninatje1234,,0,3625,0,1,1,0,1,1,1,1,1,0,0,0.005403,0,0.000113,0,0
wajongjasper,wajongjasper,,0,492,1,2,3,1,2,3,22,0.072234,0.087555,6756.783333,0,0.030272,1,0.0005,0,0.009288
Happiness1103_,Happiness1103_,,0,661,2,0,2,2,0,2,0,0,0,0,0.006994,0,1,0.000124,0,0.004613
AbramAnton_,AbramAnton_,,0,2270,1,0,1,2,0,2,0,0,0,0,0.00292,0,1,0.00012,0,0.003033
anderinzicht,anderinzicht,,0,3626,0,1,1,0,1,1,1,1,1,0,0,0.005403,0,0.000113,0,0
Prof_Haatbaard,Prof_Haatbaard,,0,326,1,1,2,1,1,2,3,0.5,0.555556,0,0.000846,0.000249,0,0.000156,0,0.003178
EmiIyVM,EmiIyVM,,0,767,1,3,4,2,5,7,23,0.095145,0.124955,0,0.001588,0.000186,1,0.000131,0.5,0.00296
LilSwagda,LilSwagda,,0,361,3,0,3,5,0,5,0,0,0,0,0.001794,0,1,0.000211,0.666667,0.010849
sjik,sjik,,0,388,1,0,1,1,0,1,0,0,0,0,0.001735,0,4,0.000118,0,0.002648
Suus_vEs,Suus_vEs,,0,387,1,0,1,1,0,1,0,0,0,0,0.001735,0,4,0.000118,0,0.002648
gerardjanschut1,gerardjanschut1,,0,386,1,0,1,1,0,1,0,0,0,0,0.001735,0,4,0.000118,0,0.002648
Trouw,Trouw,,0,385,1,0,1,1,0,1,0,0,0,0,0.001735,0,4,0.000118,0,0.002648
ERudelsheim,ERudelsheim,,0,3630,0,4,4,0,4,4,1,1,1,0,0,0.000298,0,0.000113,0,0
BrabantseAap,BrabantseAap,,0,3629,1,0,1,1,0,1,0,0,0,0,0.000015,0,0,0.000137,0,0.001911
Le_Reaux,Le_Reaux,,0,3628,1,0,1,1,0,1,0,0,0,0,0.000015,0,0,0.000137,0,0.001911
Marclief,Marclief,,0,2124,1,4,5,2,7,9,22,0.116487,0.156747,981.5,0.00022,0.000605,2,0.000134,0.166667,0.00296
struikmans,struikmans,,0,2122,2,0,2,4,0,4,0,0,0,0,0.00025,0,2,0.000163,1,0.005489
wesbes43,wesbes43,,0,492,1,3,4,1,3,4,25,0.063276,0.085128,84.916667,0.001389,0.008972,4,0.000123,0.166667,0.005616
geert000,geert000,,0,3631,0,2,2,0,2,2,22,0.072132,0.087128,0,0,0.053358,1,0.000113,0.5,0
LOUIZA_TEK,LOUIZA_TEK,,0,3632,0,1,1,0,1,1,1,1,1,0,0,0.000171,0,0.000113,0,0
MathijsvdSande,MathijsvdSande,,0,505,3,0,3,3,0,3,0,0,0,0,0.004263,0,5,0.000219,0,0.007552
Ysselar,Ysselar,,0,3633,0,2,2,0,2,2,2,0.75,0.833333,0,0,0.024401,0,0.000113,0,0
Kek_Husaria,Kek_Husaria,,0,3634,0,6,6,0,6,6,22,0.072606,0.093414,0,0,0.0446,4,0.000113,0.2,0
Samslifeinpiec2,Samslifeinpiec2,,0,80,5,0,5,5,0,5,0,0,0,0,0.00532,0,4,0.000219,0.2,0.014609
Marcel_Meijvis,Marcel_Meijvis,,0,82,4,4,8,4,4,8,2,0.833333,0.9,93.083333,0.005118,0.00411,4,0.000181,0.232143,0.010431
bartfighter,bartfighter,,0,1701,2,6,8,2,13,15,3,0.619048,0.717949,46,0.00306,0.000484,4,0.000141,0.071429,0.00592
Bensel15,Bensel15,,0,1698,1,0,1,1,0,1,0,0,0,0,0.000024,0,4,0.000133,0,0.003146
Mossyrocks4,Mossyrocks4,,0,120,12,0,12,19,0,19,0,0,0,0,0.00973,0,4,0.000565,0.030303,0.028089
frankdevetter,frankdevetter,,0,1697,1,0,1,2,0,2,0,0,0,0,0.000024,0,4,0.000133,0,0.003146
gerdavanbeek,gerdavanbeek,,0,3635,0,1,1,0,1,1,1,1,1,0,0,0.001637,4,0.000113,0,0
wal_joop,wal_joop,,0,428,1,0,1,1,0,1,0,0,0,0,0.000461,0,3,0.00012,0,0.004032
willyweethet,willyweethet,,0,3115,1,3,4,1,5,6,19,0.10178,0.12725,271.666667,0.003157,0.029817,1,0.000126,0.083333,0.002399
Bananen_druiven,Bananen_druiven,,0,1037,1,7,8,1,7,8,1,1,1,70,0.00286,0.001475,3,0.000122,0,0.002671
Ahammelburg,Ahammelburg,,0,1036,1,0,1,1,0,1,0,0,0,0,0.000072,0,3,0.000128,0,0.002483
AnneKuik,AnneKuik,,0,1035,1,0,1,1,0,1,0,0,0,0,0.000072,0,3,0.000128,0,0.002483
TomvanderLee,TomvanderLee,,0,1034,1,0,1,1,0,1,0,0,0,0,0.000072,0,3,0.000128,0,0.002483
dijkvangijs,dijkvangijs,,0,1033,1,0,1,1,0,1,0,0,0,0,0.000072,0,3,0.000128,0,0.002483
KoekkoekMarieke,KoekkoekMarieke,,0,1032,1,0,1,1,0,1,0,0,0,0,0.000072,0,3,0.000128,0,0.002483
DonCeder,DonCeder,,0,1031,1,0,1,1,0,1,0,0,0,0,0.000072,0,3,0.000128,0,0.002483
KoenK16,KoenK16,,0,3636,0,1,1,0,1,1,23,0.067705,0.080162,0,0,0.002306,1,0.000113,0,0
GerwinGiessen,GerwinGiessen,,0,3637,0,2,2,0,2,2,22,0.072178,0.087458,0,0,0.040521,1,0.000113,0,0
provosoof,provosoof,,0,3641,0,8,8,0,10,10,1,1,1,0,0,0.01715,1,0.000113,0,0
kuitenbrouwer,kuitenbrouwer,,0,479,3,0,3,3,0,3,0,0,0,0,0.002327,0,0,0.000174,0,0.009098
TheBossHisWife1,TheBossHisWife1,,0,1594,1,8,9,1,8,9,25,0.062477,0.092668,45,0.001282,0.009481,0,0.000124,0.027778,0.001911
EdwinArends2,EdwinArends2,,0,2754,1,0,1,1,0,1,0,0,0,0,0.001074,0,0,0.000142,0,0.002399
eriknld,eriknld,,0,3642,0,1,1,0,1,1,24,0.087181,0.105282,0,0,0.002002,0,0.000113,0,0
JoWe_FBPEGlobal,JoWe_FBPEGlobal,,0,492,1,6,7,5,37,42,19,0.104829,0.135165,8246.583333,0.001735,0.035718,4,0.000118,0.119048,0.002648
JohnMullem,JohnMullem,,0,370,2,0,2,14,0,14,0,0,0,0,0.00349,0,4,0.000135,0.5,0.005129
TimCoronel,TimCoronel,,0,368,1,0,1,6,0,6,0,0,0,0,0.001735,0,4,0.000118,0,0.002648
AholdDelhaize,AholdDelhaize,,0,367,1,0,1,5,0,5,0,0,0,0,0.001735,0,4,0.000118,0,0.002648
Volendam2021,Volendam2021,,0,1147,3,12,15,3,25,28,22,0.073307,0.102574,44.666667,0.00912,0.080929,1,0.000164,0.071429,0.00671
FermeMarcel,FermeMarcel,,0,3643,0,4,4,0,4,4,2,0.75,0.833333,0,0,0.03162,0,0.000113,0,0
antilinks,antilinks,,0,366,1,0,1,2,0,2,0,0,0,0,0.001735,0,4,0.000118,0,0.002648
berhenh,berhenh,,0,3644,0,2,2,0,2,2,2,0.75,0.833333,0,0,0.003656,4,0.000113,0.5,0
Pasweijenberg,Pasweijenberg,,0,3645,0,3,3,0,3,3,1,1,1,0,0,0.010977,1,0.000113,0,0
Evie_Dreacken,Evie_Dreacken,,0,766,3,2,5,5,4,9,2,0.625,0.7,9,0.00014,0.000079,1,0.000427,0.166667,0.008313
Koelie1984mp,Koelie1984mp,,0,766,1,2,3,1,2,3,2,0.625,0.7,0,0.000004,0.000085,1,0.000294,1,0.003674
FrankOrlemans,FrankOrlemans,,0,580,1,0,1,1,0,1,0,0,0,0,0.00147,0,0,0.000126,0,0.003423
Jandevries2005,Jandevries2005,,0,60,1,0,1,1,0,1,0,0,0,0,0.000944,0,1,0.000144,0,0.003724
bas_putten,bas_putten,,0,3646,0,1,1,0,1,1,1,1,1,0,0,0.001396,1,0.000113,0,0
keesvandervoort,keesvandervoort,,0,2004,1,0,1,1,0,1,0,0,0,0,0.002755,0,5,0.000122,0,0.003376
Tark_Hork,Tark_Hork,,0,2003,2,0,2,2,0,2,0,0,0,0,0.002854,0,4,0.000154,0,0.005287
JohanSmits13,JohanSmits13,,0,3647,0,1,1,0,1,1,1,1,1,0,0,0.008802,4,0.000113,0,0
HelgaTuik,HelgaTuik,,0,3650,0,6,6,0,6,6,22,0.103755,0.130292,0,0,0.033194,0,0.000113,0.033333,0
volkercz,volkercz,,0,3649,1,0,1,1,0,1,0,0,0,0,0.001631,0,0,0.000129,0,0.001911
AlbonKowalski,AlbonKowalski,,0,3652,0,3,3,0,4,4,1,1,1,0,0,0.019697,4,0.000113,0,0
Yous033,Yous033,,0,3651,1,0,1,1,0,1,0,0,0,0,0.000968,0,4,0.000145,0,0.001911
JanBezemer3,JanBezemer3,,0,3654,0,3,3,0,3,3,16,0.128449,0.150566,0,0,0.004516,2,0.000113,0.166667,0
Bij1,Bij1,,0,3653,1,0,1,1,0,1,0,0,0,0,0.000222,0,2,0.000145,0,0.001911
MscBurger,MscBurger,,0,84,6,2,8,6,2,8,1,1,1,6,0.003176,0.010672,4,0.000284,0.160714,0.013767
VerlorenHorizon,VerlorenHorizon,,0,492,3,4,7,5,6,11,17,0.117329,0.164945,49320.30119,0.005381,0.00372,4,0.000157,0.4,0.009147
Jk30072636,Jk30072636,,0,3655,0,1,1,0,1,1,2,0.666667,0.75,0,0,0.000664,4,0.000113,0,0
eenwereldburger,eenwereldburger,,0,492,1,2,3,1,2,3,17,0.107131,0.120968,260300.166667,0.000019,0.000251,0,0.000257,0,0.004079
toonkarakter,toonkarakter,,0,492,1,2,3,1,2,3,16,0.119538,0.138462,258739.733333,0.000012,0.000587,0,0.000222,0,0.002637
Rob_Doesje,Rob_Doesje,,0,3041,1,0,1,1,0,1,0,0,0,0,0.000028,0,0,0.000125,0,0.002399
andoradmiraal,andoradmiraal,,0,3040,1,3,4,1,3,4,3,0.6,0.722222,7,0.000028,0.000328,0,0.000125,0.083333,0.002399
F_r_e_n_k_i_e,F_r_e_n_k_i_e,,0,3657,0,4,4,0,4,4,2,0.833333,0.9,0,0,0.003821,4,0.000113,0.083333,0
CorneliusKuyt,CorneliusKuyt,,0,3659,0,2,2,0,2,2,1,1,1,0,0,0.008823,4,0.000113,0,0
pantarheio,pantarheio,,0,3658,1,0,1,1,0,1,0,0,0,0,0.000434,0,4,0.000161,0,0.001911
SmokedeWoke1,SmokedeWoke1,,0,3660,0,1,1,0,1,1,1,1,1,0,0,0.000338,0,0.000113,0,0
landing_de,landing_de,,0,3662,0,2,2,0,2,2,23,0.067798,0.081525,0,0,0.002312,1,0.000113,0,0
pietparham,pietparham,,0,3661,1,0,1,1,0,1,0,0,0,0,0.000114,0,1,0.000161,0,0.001911
DTStotheresque,DTStotheresque,,0,3663,0,3,3,0,3,3,25,0.063333,0.088359,0,0,0.008946,4,0.000113,0.5,0
LAKlerk,LAKlerk,,0,3664,0,1,1,0,1,1,22,0.072116,0.086139,0,0,0.029673,1,0.000113,0,0
romije72,romije72,,0,3665,0,1,1,0,1,1,1,1,1,0,0,0.008802,4,0.000113,0,0
j_tijman,j_tijman,,0,3666,0,2,2,0,2,2,23,0.095095,0.120216,0,0,0.00052,1,0.000113,0,0
peter_schijven,peter_schijven,,0,3668,0,3,3,0,3,3,1,1,1,0,0,0.00001,2,0.000113,0,0
richardstwitz,richardstwitz,,0,3667,1,0,1,1,0,1,0,0,0,0,0.000001,0,2,0.000145,0,0.001911
SergeTwit2,SergeTwit2,,0,754,2,0,2,2,0,2,0,0,0,0,0.000001,0,2,0.0002,0,0.004471
DeTegenpartij3,DeTegenpartij3,,0,3669,0,2,2,0,2,2,22,0.072201,0.087499,0,0,0.029907,1,0.000113,0,0
snootjes,snootjes,,0,2851,1,0,1,1,0,1,0,0,0,0,0.000421,0,0,0.000134,0,0.002529
Youp00997167,Youp00997167,,0,3670,0,3,3,0,3,3,23,0.071398,0.095773,0,0,0.011626,4,0.000113,0.333333,0
markdehollander,markdehollander,,0,2853,2,2,4,3,6,9,7,0.267606,0.324373,37,0.002621,0.005416,0,0.000145,0.333333,0.00444
RUFFNECC290,RUFFNECC290,,0,3036,2,0,2,2,0,2,0,0,0,0,0.000028,0,0,0.000231,0.5,0.004861
puregalloise,puregalloise,,0,3038,1,0,1,1,0,1,0,0,0,0,0.000028,0,0,0.000125,0,0.002399
MeMysel50642341,MeMysel50642341,,0,3037,1,1,2,1,1,2,1,1,1,0,0.000028,0.000001,0,0.000125,0.5,0.002399
hans81193504,hans81193504,,0,3671,0,3,3,0,3,3,26,0.077366,0.10045,0,0,0.000294,5,0.000113,0,0
Inari87441199,Inari87441199,,0,3672,0,1,1,0,1,1,22,0.072116,0.086139,0,0,0.029673,1,0.000113,0,0
MichelMertens14,MichelMertens14,,0,3673,0,3,3,0,3,3,24,0.087938,0.110893,0,0,0.002258,1,0.000113,0.166667,0
blaricum2021,blaricum2021,,0,3675,0,3,3,0,3,3,2,0.8,0.875,0,0,0.008994,4,0.000113,0.166667,0
CHRl5TEL,CHRl5TEL,,0,3674,1,2,3,1,3,4,1,1,1,1,0.000442,0.009007,4,0.000145,0.166667,0.001911
RiaCaspers,RiaCaspers,,0,1324,1,0,1,1,0,1,0,0,0,0,0.003699,0,4,0.000117,0,0.001911
marizsmn,marizsmn,,0,1323,1,0,1,1,0,1,0,0,0,0,0.003699,0,4,0.000117,0,0.001911
RuudvderVelden,RuudvderVelden,,0,494,1,1,2,4,2,6,4,0.4,0.46875,0,0.000534,0.000084,0,0.000198,0,0.004785
SouerWim,SouerWim,,0,3676,0,4,4,0,4,4,2,0.75,0.833333,0,0,0.004169,4,0.000113,0.333333,0
humanverbond,humanverbond,,0,481,1,0,1,1,0,1,0,0,0,0,0.000009,0,2,0.000149,0,0.003763
aartjanstrijker,aartjanstrijker,,0,3678,0,2,2,0,5,5,3,0.555556,0.666667,0,0,0.000845,1,0.000113,0,0
pearlly1,pearlly1,,0,3677,1,0,1,2,0,2,0,0,0,0,0.000042,0,1,0.000161,0,0.001911
CoolRatioer,CoolRatioer,,0,3680,0,4,4,0,4,4,22,0.093828,0.118146,0,0,0.031808,1,0.000113,0.5,0
App0ll02,App0ll02,,0,3679,1,3,4,1,3,4,22,0.093702,0.116838,0,0.001563,0.031732,1,0.000137,0.5,0.001911
MathurinKev,MathurinKev,,0,492,5,4,9,5,6,11,22,0.099483,0.127097,3284.233333,0.014597,0.036064,1,0.000207,0.166667,0.012889
PaulinaBoer,PaulinaBoer,,0,3681,0,1,1,0,1,1,1,1,1,0,0,0.000478,4,0.000113,0,0
joostwinter,joostwinter,,0,2252,1,4,5,5,5,10,22,0.103817,0.128927,0,0.00002,0.000402,4,0.000142,0.25,0.00296
IkwasinHaren,IkwasinHaren,,0,755,1,2,3,1,2,3,1,1,1,15,0.000254,0.00001,2,0.000129,0,0.003343
HHansje,HHansje,,0,3682,0,4,4,0,7,7,22,0.072186,0.089354,0,0,0.06241,1,0.000113,0.083333,0
EksterSchol,EksterSchol,,0,3683,0,1,1,0,1,1,1,1,1,0,0,0.00025,4,0.000113,0,0
andrevanwanrooy,andrevanwanrooy,,0,3235,1,0,1,1,0,1,0,0,0,0,0.000377,0,0,0.000137,0,0.001911
Nol623,Nol623,,0,3686,0,3,3,0,3,3,1,1,1,0,0,0.000407,0,0.000113,0,0
djeppink,djeppink,,0,3685,1,0,1,1,0,1,0,0,0,0,0.00002,0,0,0.000145,0,0.001911
_Indo62,_Indo62,,0,3687,0,1,1,0,1,1,1,1,1,0,0,0.010848,1,0.000113,0,0
Penetrator2021,Penetrator2021,,0,985,1,1,2,1,1,2,24,0.096865,0.127934,0,0.002857,0.000011,1,0.000121,0,0.00296
vanDerBlije,vanDerBlije,,0,3688,0,4,4,0,4,4,2,0.833333,0.9,0,0,0.024269,1,0.000113,0,0
wittewittigheid,wittewittigheid,,0,365,2,0,2,3,0,3,0,0,0,0,0.001853,0,4,0.0002,1,0.006818
Stephen_NL,Stephen_NL,,0,3689,0,1,1,0,1,1,1,1,1,0,0,0.000338,0,0.000113,0,0
Zakenleving1,Zakenleving1,,0,3359,1,0,1,1,0,1,0,0,0,0,0.000277,0,1,0.000127,0,0.001911
EGoethard,EGoethard,,0,3692,0,3,3,0,3,3,1,1,1,0,0,0.000251,4,0.000113,0,0
benny_content,benny_content,,0,3691,1,0,1,1,0,1,0,0,0,0,0.000012,0,4,0.000145,0,0.001911
OfftherecordNl,OfftherecordNl,,0,3690,1,0,1,1,0,1,0,0,0,0,0.000012,0,4,0.000145,0,0.001911
Picasso4200,Picasso4200,,0,1515,1,0,1,1,0,1,0,0,0,0,0.000051,0,0,0.000132,0,0.002399
JuanitavanLunen,JuanitavanLunen,,0,3693,0,1,1,0,1,1,1,1,1,0,0,0.001717,0,0.000113,0,0
TurinGorthol,TurinGorthol,,0,3694,0,1,1,0,1,1,1,1,1,0,0,0.000478,4,0.000113,0,0
MarDutch64,MarDutch64,,0,3695,0,2,2,0,2,2,2,0.75,0.833333,0,0,0.00206,4,0.000113,0,0
whitetornado_nl,whitetornado_nl,,0,3696,0,4,4,0,6,6,22,0.072422,0.090435,0,0,0.05442,1,0.000113,0.083333,0
rereneetje,rereneetje,,0,852,6,1,7,7,1,8,1,1,1,9,0.010445,0,1,0.000374,0,0.012931
regiofolder,regiofolder,,0,3697,0,1,1,0,1,1,1,1,1,0,0,0.010848,1,0.000113,0,0
Rein701,Rein701,,0,3698,0,2,2,0,2,2,1,1,1,0,0,0.009374,0,0.000113,0,0
RTLSintjournaal,RTLSintjournaal,,0,3700,0,5,5,0,9,9,2,0.777778,0.857143,0,0,0.001693,1,0.000113,0.05,0
Tarwesmoothie,Tarwesmoothie,,0,3704,0,6,6,0,13,13,22,0.072521,0.092268,0,0,0.035249,1,0.000113,0.033333,0
Kreejs,Kreejs,,0,3703,1,0,1,3,0,3,0,0,0,0,0.001732,0,1,0.000129,0,0.001911
go_ask_a_movie,go_ask_a_movie,,0,3702,1,0,1,3,0,3,0,0,0,0,0.001732,0,1,0.000129,0,0.001911
AlexiaDuwe,AlexiaDuwe,,0,3701,2,0,2,4,0,4,0,0,0,0,0.001736,0,1,0.000225,0,0.003822
RikivanDorp,RikivanDorp,,0,3612,1,0,1,1,0,1,0,0,0,0,0.000099,0,2,0.000154,0,0.002399
Vanusvik,Vanusvik,,0,1619,2,0,2,2,0,2,0,0,0,0,0.000572,0,4,0.000157,0,0.003822
AJJDordt,AJJDordt,,0,3708,0,6,6,0,6,6,1,1,1,0,0,0.000665,3,0.000113,0,0
JurgenWernsing,JurgenWernsing,,0,3707,1,0,1,1,0,1,0,0,0,0,0.000033,0,3,0.000129,0,0.001911
SjoerdKlapwijk,SjoerdKlapwijk,,0,3706,1,0,1,1,0,1,0,0,0,0,0.000033,0,3,0.000129,0,0.001911
CemLacin,CemLacin,,0,3705,1,0,1,1,0,1,0,0,0,0,0.000033,0,3,0.000129,0,0.001911
ockjetellegen,ockjetellegen,,0,1265,6,0,6,34,0,34,0,0,0,0,0.004725,0,3,0.000213,0,0.014255
anitap1962,anitap1962,,0,3709,0,1,1,0,1,1,2,0.666667,0.75,0,0,0.000513,1,0.000113,0,0
kevinVcapelle,kevinVcapelle,,0,2250,2,0,2,3,0,3,0,0,0,0,0.00004,0,4,0.000172,1,0.005489
lazyenlastig,lazyenlastig,,0,3710,0,1,1,0,1,1,1,1,1,0,0,0.00025,4,0.000113,0,0
La_Afrovita,La_Afrovita,,0,3712,0,2,2,0,2,2,1,1,1,0,0,0.00026,4,0.000113,0,0
om,om,,0,3711,1,0,1,1,0,1,0,0,0,0,0.000013,0,4,0.000161,0,0.001911
s8zanne,s8zanne,,0,1696,1,0,1,1,0,1,0,0,0,0,0.000024,0,4,0.000133,0,0.003146
AJuijn,AJuijn,,0,1593,1,0,1,1,0,1,0,0,0,0,0.000466,0,0,0.000126,0,0.002399
cidi,cidi,,0,1592,1,0,1,1,0,1,0,0,0,0,0.000466,0,0,0.000126,0,0.002399
CJO_NL,CJO_NL,,0,1591,1,0,1,1,0,1,0,0,0,0,0.000466,0,0,0.000126,0,0.002399
TPotijk,TPotijk,,0,3713,1,2,3,1,2,3,22,0.103248,0.124863,428,0.003375,0.009193,4,0.000119,0.166667,0.001911
gerbrigklos,gerbrigklos,,0,3714,0,1,1,0,1,1,1,1,1,0,0,0.002505,4,0.000113,0,0
HrothN,HrothN,,0,575,1,0,1,1,0,1,0,0,0,0,0.000241,0,4,0.000159,0,0.003011
KonjoFaka,KonjoFaka,,0,3715,0,3,3,0,3,3,24,0.089517,0.116997,0,0,0.02598,0,0.000113,0.333333,0
angelb52,angelb52,,0,3716,0,1,1,0,1,1,1,1,1,0,0,0,0,0.000113,0,0
Itsjustmemaar,Itsjustmemaar,,0,3717,0,1,1,0,1,1,1,1,1,0,0,0.000477,5,0.000113,0,0
Voorzeespeurder,Voorzeespeurder,,0,1264,1,0,1,1,0,1,0,0,0,0,0.000035,0,4,0.000127,0,0.003578
MrsvanP,MrsvanP,,0,1263,1,0,1,1,0,1,0,0,0,0,0.000035,0,4,0.000127,0,0.003578
vanvalkenhoef,vanvalkenhoef,,0,3720,0,4,4,0,4,4,22,0.123721,0.170086,0,0,0.000183,5,0.000113,0,0
gerbie7,gerbie7,,0,3719,1,0,1,1,0,1,0,0,0,0,0.000009,0,5,0.000137,0,0.001911
HenkSpaan9,HenkSpaan9,,0,3718,1,0,1,1,0,1,0,0,0,0,0.000009,0,5,0.000137,0,0.001911
fooohke,fooohke,,0,748,1,0,1,1,0,1,0,0,0,0,0.002599,0,2,0.00012,0,0.002888
MexVerstoppen,MexVerstoppen,,0,747,1,0,1,1,0,1,0,0,0,0,0.002599,0,2,0.00012,0,0.002888
ricorotterdam,ricorotterdam,,0,3721,0,3,3,0,3,3,1,1,1,0,0,0.011151,4,0.000113,0,0
HanffPeter,HanffPeter,,0,3722,0,1,1,0,1,1,2,0.666667,0.75,0,0,0.000664,4,0.000113,0,0
Mn40224828,Mn40224828,,0,3723,0,1,1,0,1,1,1,1,1,0,0,0.000478,4,0.000113,0,0
SpaceKwest,SpaceKwest,,0,3724,0,1,1,0,1,1,1,1,1,0,0,0.00025,4,0.000113,0,0
DepocheCB,DepocheCB,,0,3725,0,1,1,0,1,1,24,0.087181,0.105282,0,0,0.002002,0,0.000113,0,0
Jerkaaz,Jerkaaz,,0,121,1,2,3,1,2,3,2,0.75,0.833333,0,0.001937,0.003656,4,0.000118,0.5,0.002612
ashley_yinlee,ashley_yinlee,,0,2775,1,0,1,1,0,1,0,0,0,0,0.000235,0,0,0.000132,0,0.001911
toondekroon,toondekroon,,0,3726,0,2,2,0,2,2,2,0.75,0.833333,0,0,0.003656,4,0.000113,0.5,0
SjaakVries1969,SjaakVries1969,,0,2002,1,4,5,1,4,5,23,0.095385,0.120584,641,0.002755,0.000508,0,0.000122,0,0.003376
Yanice08562025,Yanice08562025,,0,1998,1,0,1,1,0,1,0,0,0,0,0.002755,0,5,0.000122,0,0.003376
justinpooters,justinpooters,,0,3727,0,1,1,0,1,1,1,1,1,0,0,0.000085,1,0.000113,0,0
ofAlexandria__,ofAlexandria__,,0,3728,0,1,1,0,1,1,2,0.666667,0.75,0,0,0.000664,4,0.000113,0,0
RonnyNaftaniel,RonnyNaftaniel,,0,1945,1,0,1,1,0,1,0,0,0,0,0.001926,0,0,0.000127,0,0.001911
judyopreis,judyopreis,,0,3729,0,2,2,0,2,2,22,0.072307,0.088103,0,0,0.029884,1,0.000113,0.5,0
Kozwartepiet,Kozwartepiet,,0,3604,1,0,1,1,0,1,0,0,0,0,0.001462,0,1,0.000189,0,0.002888
pimb1986,pimb1986,,0,3730,0,5,5,0,5,5,3,0.517241,0.622222,0,0,0.042615,1,0.000113,0.15,0
ron_poppes,ron_poppes,,0,3731,0,1,1,0,1,1,1,1,1,0,0,0.000211,2,0.000113,0,0
gazodoorgeert,gazodoorgeert,,0,3732,0,1,1,0,1,1,23,0.067333,0.078339,0,0,0.010758,1,0.000113,0,0
BoschK6,BoschK6,,0,126,1,0,1,1,0,1,0,0,0,0,0.001043,0,0,0.000133,0,0.002632
ZatharoZ,ZatharoZ,,0,3735,2,11,13,6,25,31,22,0.073184,0.100631,804,0.000298,0.063218,1,0.000169,0.060606,0.004933
Wouter85721472,Wouter85721472,,0,3736,0,1,1,0,1,1,2,0.666667,0.75,0,0,0.000664,4,0.000113,0,0
kawaatje,kawaatje,,0,3738,0,2,2,0,2,2,20,0.091105,0.109531,0,0,0,5,0.000113,0,0
Leenderbos2015,Leenderbos2015,,0,3737,1,0,1,1,0,1,0,0,0,0,0,0,5,0.000161,0,0.001911
robbreda28,robbreda28,,0,3739,0,1,1,0,1,1,2,0.666667,0.75,0,0,0.000664,4,0.000113,0,0
AD,AD,,0,3074,1,0,1,1,0,1,0,0,0,0,0.001503,0,0,0.000118,0,0.001911
vanloon_jan,vanloon_jan,,0,3740,0,1,1,0,1,1,1,1,1,0,0,0,0,0.000113,0,0
JesseKlaver,JesseKlaver,,0,660,1,0,1,1,0,1,0,0,0,0,0.004701,0,1,0.000116,0,0.002702
Pastos300,Pastos300,,0,3741,0,2,2,0,2,2,2,0.75,0.833333,0,0,0.003656,4,0.000113,0.5,0
ronny_vdh,ronny_vdh,,0,3742,0,1,1,0,1,1,1,1,1,0,0,0.000155,0,0.000113,0,0
Orangeazahar,Orangeazahar,,0,1190,8,0,8,8,0,8,0,0,0,0,0.003162,0,0,0.000546,0,0.015776
RobertOscar01,RobertOscar01,,0,3743,0,2,2,0,5,5,22,0.072155,0.087623,0,0,0.040431,1,0.000113,1,0
Hageneesje51,Hageneesje51,,0,3744,0,1,1,0,1,1,2,0.666667,0.75,0,0,0.002128,0,0.000113,0,0
JRM_NL,JRM_NL,,0,3745,0,1,1,0,1,1,1,1,1,0,0,0.001548,5,0.000113,0,0
OzanKemalOzan,OzanKemalOzan,,0,3747,0,2,2,0,2,2,3,0.5,0.633333,0,0,0,0,0.000113,0,0
korreltjezout84,korreltjezout84,,0,3746,1,0,1,1,0,1,0,0,0,0,0,0,0,0.000161,0,0.001911
ellen_heutinck,ellen_heutinck,,0,3748,0,2,2,0,2,2,22,0.072155,0.087623,0,0,0.040431,1,0.000113,1,0
Kniepp1,Kniepp1,,0,3375,1,4,5,1,7,8,22,0.072414,0.090189,8.666667,0.000884,0.035957,1,0.000115,0.05,0.001911
devilstrike1,devilstrike1,,0,3750,0,2,2,0,2,2,24,0.0873,0.106607,0,0,0.002007,0,0.000113,0,0
wimwientjes,wimwientjes,,0,3749,1,0,1,1,0,1,0,0,0,0,0.000099,0,0,0.000161,0,0.001911
schroef,schroef,,0,3751,0,1,1,0,1,1,1,1,1,0,0,0.000002,1,0.000113,0,0
BobMaasNL,BobMaasNL,,0,8,2,0,2,2,0,2,0,0,0,0,0.000044,0,1,0.000726,0,0.013758
Lunamber,Lunamber,,0,3752,0,1,1,0,1,1,2,0.666667,0.75,0,0,0.000664,4,0.000113,0,0
Janssen09858882,Janssen09858882,,0,3753,0,1,1,0,1,1,1,1,1,0,0,0.013305,0,0.000113,0,0
teunvoeten,teunvoeten,,0,171,6,0,6,6,0,6,0,0,0,0,0.00604,0,0,0.000378,0.033333,0.02668
NLCleanser,NLCleanser,,0,170,5,0,5,5,0,5,0,0,0,0,0.005382,0,0,0.000368,0.05,0.024769
